id,title,description,vendor,product_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485642375418,CHUCK TAYLOR ALL STAR LIFT,"<p>With an eye-catching color-blocked midsole, these canvas low top sneakers bring an energetic vibe to your everyday wear. The EVA sole of these sneakers is popular for being rubber-like while also having the ability to be soft and flexible. These sneakers also feature a paneled design with color-popped stitching while the platform sole gives you a vibrant boost. </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Canvas <br>Sole material : EVA </span></p>
<p><span>[tab]</span></p>
<p><span>Throw on your straight fit pants with a basic tee and pair your look with these low tops. </span></p>",CONVERSE,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485642080506,KALASH-22,"<p>These sandals are made with a leather upper that is water-resistant and long-lasting. <span data-mce-fragment=""1"">Made with minimal design, these leather sandals are highly breathable and comfortable to wear.</span></p>
<p><span>[tab]</span></p>
<p><span>Upper material : Leather </span></p>
<p><span>[tab]</span></p>
<p><span> You can pair these sandals with regular fit distressed jeans or keep it laid back with Chino pants and a button-down shirt. </span></p>",PIERRE CARDIN,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485641851130,CHUCK TAYLOR ALL STAR MADISON [665407C],"<strong>Sneakers</strong><br>Get them ready for school, weekend and everything in between with these whimsically graphic boys shoes. <br><br>",CONVERSE,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485641654522,Surge 2 Running Shoes,"<p>Constructed with enhanced cushioning around the ankle collar, this training shoe is built for comfort. The full-length EVA sock liner is for designed for a custom fit, while the aggressive outsole traction pattern with slightly raised rubber knobs provide superior grip. Enhanced further with strategically placed rubber pods beneath the heel  forefoot for greater durability. </p>[tab]Upper material : 67% Textile, 33% Synthetic 
Sole material : Rubber[tab]<p>Pair these training shoes with track pants and a tee of your choice for a sporty look! </p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485641490682,Ignite IX Slides,"<p>The classic Under Armour slides! Featuring an adjustable synthetic strap that boasts a soft foam underneath for added comfort. The footbed is built with two layers of Performance 4D Foam for comfort while the anatomical contours provide additional cushioning. The re-engineered EVA outsole is built with durable traction pods in the heel for cushioning and comfort.</p>[tab]Upper material : Synthetic 
Sole material : EVA [tab]<p>Pair these slides with running pants and any tee for a casual yet athletic look! </p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485641294074,CHUCK TAYLOR ALL STAR LIFT,"<p>Grow your style with this statement canvas low top! This shoe features a canvas upper which is lightweight and durable. The breathable upper material makes the shoe airy and relatively comfortable to wear while the medial eyelets help keep your feet cool. With its timeless silhouette and double-stacked rubber sole, this low top adds height and structure to your final look. </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Canvas <br>Sole material : Rubber </span></p>
<p><span>[tab]</span></p>
<p><span>Throw on your straight fit pants with a basic tee and pair your look with these low tops. </span></p>",CONVERSE,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485641261306,Charged Rogue 2 Running Shoes,"<p>Offering flexibility, cushioning and versatility, these running shoes are extremely lightweight &amp; breathable. The external heel counter adds additional support that keeps the back of the foot locked in place. The removable sockliner provides a comfortable &amp; responsive fit while the solid rubber outsole covers high impact zones for greater durability with less weight. </p>[tab]Upper material : 73% Textile, 27% Synthetic
Sole material : EVA [tab]<p>Built for performance, add power and style to your workouts by pairing these running shoes with the outfit of your choice!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485641228538,Core Pth Slides,"<p>This quick-drying, one-piece performance moulded EVA slide is perfect for locker-room or poolside use. It features a flexible construction for ultimate comfort and fit, allowing you to slip into casual outfits in style! </p>[tab]Upper material : EVA  
Sole material : EVA [tab]<p>Strike the perfect balance between comfort and style by throwing on these slides under any casual look and walk with ease!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485641163002,8033,"<p>This moccasin is made with the finest leather that is highly durable and comfortable on the foot. Along with being water-resistant, this moccasin is breathable and can be styled every season. This shoe makes a statement with a better fit and extra foot protection. </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Leather </span></p>
<p><span>[tab]</span></p>
<p><span>Pair these moccasins with chino pants and a button-down white shirt. </span></p>",URBAN SOLE,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485640966394,Ignire VI Slides,"<p>The classic Under Armour slides! Featuring an adjustable synthetic strap that boasts a soft foam underneath for added comfort. The footbed is built with two layers of Performance 4D Foam for comfort while the anatomical contours provide additional cushioning. The re-engineered EVA outsole is built with durable traction pods in the heel for cushioning and comfort.</p>[tab]Upper material : Synthetic 
Sole material : EVA [tab]<p>Nothing enhances your casual, everyday look quite like a pair of classic Under Armour slides. Wear them and feel the difference!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485640933626,ONE STAR CC SLIP,"<p>This low top slip-on sneaker is perfect to update your wardrobe this season with an edgy yet subtle finish. Made with a long-lasting suede upper, this shoe is very durable and tough with a smooth appearance. Popular for structure and durability, this low top features an Ortho Lite insole for comfort while the platform rubber sole is highly comfortable and anti-slip, making this shoe a must-have! </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Suede <br>Sole material : Rubber</span></p>
<p><span>[tab]</span></p>
<p><span>Pair this low top converse with cuffed jeans and a Bohemian short sleeved shirt. </span></p>",CONVERSE,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485640769786,Ansa Fixed Slides,"<p>These slides feature a fixed strap with a foam padding underneath for an extra comfortable fit. The drop-in EVA footbed provides underfoot cushioning while the EVA outsole delivers great durability &amp; traction, making it an ideal choice for everyday wear.</p>[tab]Upper material : Synthetic 
Sole material : EVA [tab]<p>Pair these slides with running pants and any tee of your choice, for a casual yet athletic look! </p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485640376570,Core Pth Slides,"<p>This quick-drying, one-piece performance moulded EVA slide is perfect for locker-room or poolside use. It features a flexible construction for ultimate comfort and fit, allowing you to slip into casual outfits in style! </p>[tab]Upper material : EVA  
Sole material : EVA [tab]<p>Strike the perfect balance between comfort and style by throwing on these slides under any casual look and walk with ease!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485640311034,Core Pth Slides,"<p>This quick-drying, one-piece performance moulded EVA slide is perfect for locker-room or poolside use. It features a flexible construction for ultimate comfort and fit, allowing you to slip into casual outfits in style! </p>[tab]Upper material : EVA  
Sole material : EVA [tab]<p>Strike the perfect balance between comfort and style by throwing on these slides under any casual look and walk with ease!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485640081658,AD-9103,"<p>Designed for versatility, these canvas shoes define comfort and durability. Along with being stylish, these men's canvas shoes are highly flexible and provides support and protection to the foot.</p>
<p><span>[tab]</span></p>
<p><span>Upper material : Leather </span></p>
<p><span>[tab]</span></p>
<p><span>Pair these canvas shoes with regular fit jeans and a tee of your choice </span></p>",PIERRE CARDIN,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485640016122,Charged Commit 2 Training Shoes,"<p>The light-weight mesh upper on these high performance running shoes delivers complete breathability while the dual-external heel counter hugs your foot for added stability. Made with leather, the mid-foot saddle provides comfortable support as the cushioned sockliner moulds to the shape of your foot, eliminating slippage &amp; providing ideal underfoot comfort. The full rubber outsole with strategically placed flex grooves provides multi-surface traction, providing superior flexibility.</p>[tab]Upper material : 44% Leather, 30% Synthetic, 26% Textile 
Sole material : Rubber [tab]<p>Built for performance, add power and style to your workouts by pairing these running shoes with the outfit of your choice!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485639786746,UM-9103,"<p>This moccasin is made with the finest leather that is highly durable and comfortable on the foot. Along with being water-resistant, this moccasin is breathable and can be styled every season. This shoe makes a statement with a better fit and extra foot protection. </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Leather </span></p>
<p><span>[tab]</span></p>
<p><span>Pair these moccasins with chino pants and a button-down white shirt. </span></p>",URBAN SOLE,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/UM-9103_00316_4_836fcb35-f82f-418e-bafa-823929b2913a.jpg?v=1648460755\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838246121722\""}","{\""id\"":36838246154490","\""product_id\"":7485639786746","\""position\"":14","\""created_at\"":\""2022-03-28T05:45:55-04:00\""","\""updated_at\"":\""2022-03-28T05:45:55-04:00\""","\""alt\"":\""TIMBERLAND\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/UM-9103_00316_3_696e8c59-a9d0-439b-aa71-0688e90ad8ca.jpg?v=1648460755\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838246154490\""}","{\""id\"":36838246187258","\""product_id\"":7485639786746","\""position\"":15","\""created_at\"":\""2022-03-28T05:45:55-04:00\""","\""updated_at\"":\""2022-03-28T05:45:55-04:00\""","\""alt\"":\""TIMBERLAND\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/UM-9103_00316_5_1f7f6ee3-ab51-4811-b2a9-2dc6f0f995f3.jpg?v=1648460755\""","\""variant_ids\"":[]","\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838246187258\""}]""","{\id\"":36838245695738","\""product_id\"":7485639786746","\""position\"":1","\""created_at\"":\""2022-03-28T05:45:54-04:00\""","\""updated_at\"":\""2022-03-28T05:45:54-04:00\""","\""alt\"":\""BLACK\""","\""width\"":1000","\""height\"":1320","\""src\"":\""https://cdn.shopify.com/s/files/1/0614/8030/4890/products/UM-9103_00026_1_ed43a730-636e-4a21-bba8-a8c3d062a0fa.jpg?v=1648460754\""","\""variant_ids\"":[42158948122874",42158948155642,42158948188410,42158948221178,42158948253946,42158948286714],"\""admin_graphql_api_id\"":\""gid://shopify/ProductImage/36838245695738\""}""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485639590138,LANCE HXLM,"<p>Designed with a closed moccasin finish, this shoe is made to keep you stylish and fashion-forward. This moccasin is designed with a finished leather for breathability and comfort. While outliving others, this leather carved moccasin is highly water-resistant and durable! </p>
<p><span>[tab]</span></p>
<p><span>Upper material : Finished leather </span></p>
<p><span>[tab]</span></p>
<p><span>Pair this moccasin with beige chino pants and a white button down shirt for a relaxed yet fashion-forward look! </span></p>",HUSH PUPPIES,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485639524602,Playmaker Fixed Slides,"<p>The drop-in EVA footbed on these slides provides underfoot cushioning while the EVA outsole delivers great durability &amp; traction. This slide features a fixed strap with added foam underneath, for an extra comfortable fit. The strategically placed perforations over the foot increases ventilation, making it the perfect pick for daily wear. </p>[tab]Upper material : Synthetic 
Sole material : EVA [tab]<p>Strike the perfect balance between comfort and style by throwing on these slides under any casual look and walk with ease!</p>",UNDER ARMOUR,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485639131386,LAYOS HXLM,"<p>Designed with a closed moccasin finish, this shoe is made to keep you stylish and fashion-forward. This moccasin is designed with a finished leather for breathability and comfort. While outliving others, this leather carved moccasin is highly water-resistant and durable! </p>
<p>[tab]</p>
<p>Upper material : Finished leather </p>
<p>[tab]</p>
<p>Pair this moccasin with beige chino pants and a white button down shirt for a relaxed yet fashion-forward look! </p>",HUSH PUPPIES,FOOTWEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
